trade_date,ts_code,open,high,low,close,vol,trend_regime,vol_regime,state,hmm_state,hmm_state_label,hmm_p0,hmm_p1,hmm_p2,hmm_p3,hmm_p4
2021-02-24,000001.SZ,22.65342879964533,22.66360097243367,21.9312045316728,22.541534898973524,1428499.85,UNK,V4,S5,4.0,S5,2.1145339249682607e-262,1.5008463340609582e-13,3.9964171751274307e-13,0.0,0.9999999999995453
2021-02-25,000001.SZ,22.785667045893813,22.94842181050734,22.05327060513294,22.470329689455102,1593403.47,UNK,V4,S5,4.0,S5,1.4069268558e-313,4.930562570625003e-23,2.7252676833233937e-16,0.0,1.0
2021-02-26,000001.SZ,21.97189322282618,22.33809144320661,21.575178484080705,21.748105421482578,1124977.3,UNK,V1,S5,4.0,S5,0.0,5.657974531841858e-36,2.436962373669042e-17,0.0,1.0
2021-03-01,000001.SZ,21.910860186096105,22.05327060513294,21.54466196571567,21.819310631000995,1125386.53,UNK,V3,S5,4.0,S5,0.0,8.299905820642979e-42,2.8955491756467355e-17,0.0,1.0
2021-03-02,000001.SZ,21.99223756840287,22.531362726185176,21.626039348022434,22.022754086767904,1473425.05,UNK,V1,S5,4.0,S5,1.1032029602513502e-249,4.684825807612712e-42,2.1524292046023973e-19,0.0,1.0
2021-03-03,000001.SZ,21.951548877249483,23.477374795501305,21.829482803789343,23.40616958598289,1919635.27,UNK,V3,S5,4.0,S5,1.64370545833553e-40,3.5176163451054753e-37,1.1838561653035838e-21,0.0,1.0
2021-03-04,000001.SZ,23.1620374390626,23.894433879823467,23.039971365602447,23.314620030887777,1213579.37,UNK,V3,S5,4.0,S5,2.1776513021869096e-111,1.826569992767124e-35,3.2973705712265645e-21,0.0,1.0
2021-03-05,000001.SZ,23.090832229544176,23.37565306761785,22.23636971532316,22.72463400916374,880171.41,UNK,V1,S5,4.0,S5,6.8208288035197985e-158,1.0472984095667686e-34,1.4429929343870888e-17,0.0,1.0
2021-03-08,000001.SZ,22.8263557370472,23.08066005675584,21.849827149366035,21.97189322282618,993773.97,UNK,V3,S5,4.0,S5,1.4853779325366215e-202,1.8085690273101243e-35,3.1673938731940525e-15,0.0,1.0
2021-03-09,000001.SZ,22.05327060513294,22.297402752053237,20.93433159841494,21.208980263700276,1361895.33,UNK,V3,S5,4.0,S5,5.404816418837132e-248,1.5988553420454531e-37,1.3790130457302688e-14,0.0,1.0
2021-03-10,000001.SZ,21.198808090911925,21.270013300430342,20.62916641476458,20.751232488224726,1149416.57,UNK,V3,S5,4.0,S5,4.282093098047059e-232,3.912880025261818e-39,1.4091696654005064e-13,0.0,0.9999999999997726
2021-03-11,000001.SZ,20.93433159841494,21.748105421482578,20.91398725283825,21.63621152081078,1048659.39,UNK,V4,S5,4.0,S5,4.425519313400012e-53,9.540437951768254e-38,5.412610272752406e-15,0.0,1.0
2021-03-12,000001.SZ,21.737933248694237,22.073614950709636,21.56500631129236,21.849827149366035,697200.6,T4,V3,S4,4.0,S5,1.424036385669963e-71,4.8769012728622994e-36,3.0068261127704906e-16,0.0,1.0
2021-03-15,000001.SZ,21.76844976705927,22.500846207820143,21.47345675619725,21.97189322282618,958748.7,T2,V4,S4,4.0,S5,3.5743265726223157e-60,5.398423693871616e-34,1.4010201605522653e-14,0.0,1.0
2021-03-16,000001.SZ,21.97189322282618,22.4906740350318,21.63621152081078,22.03292625955625,939684.32,T2,V2,S5,4.0,S5,8.354632324704127e-54,2.413665286100526e-32,9.158432303439455e-13,0.0,0.9999999999990905
2021-03-17,000001.SZ,21.819310631000995,21.92103235888445,21.259841127642,21.56500631129236,821488.65,UNK,V1,S5,4.0,S5,5.379780651529934e-106,3.921757586898535e-32,9.261669961815526e-11,0.0,0.9999999999074589
2021-03-18,000001.SZ,21.666728039175812,22.10413146907467,21.36156285552545,22.10413146907467,691610.19,T2,V3,S4,4.0,S5,2.195981138744612e-23,9.92934151051783e-31,2.0344265686505764e-11,0.0,0.9999999999797637
2021-03-19,000001.SZ,21.90068801330776,22.022754086767904,20.72071596985969,20.82243769774314,1525622.27,UNK,V3,S5,4.0,S5,1.6002235807264083e-282,2.195981152076643e-23,7.162835070802715e-08,0.0,0.9999999283716104
2021-03-22,000001.SZ,20.903815080049903,21.92103235888445,20.88347073447321,21.92103235888445,1451190.08,T2,V3,S4,4.0,S5,6.507524962960847e-16,3.1162024419272456e-25,6.3767843990862796e-12,0.0,0.9999999999936335
2021-03-23,000001.SZ,21.941376704461145,22.022754086767904,21.32087416437207,21.5955228296574,682903.38,T2,V4,S4,4.0,S5,4.5646752035154006e-85,6.507524963065901e-16,1.3777636005319161e-09,0.0,0.9999999986223429
2021-03-24,000001.SZ,21.575178484080705,21.646383693599127,20.802093352166448,20.88347073447321,850085.07,UNK,V4,S5,4.0,S5,4.178156094078265e-161,4.377827607812745e-18,2.5758003794568778e-08,0.0,0.9999999742419735
2021-03-25,000001.SZ,20.93433159841494,21.188635918123577,20.751232488224726,21.10725853581681,492665.74,UNK,V3,S5,4.0,S5,1.2151854857048216e-65,2.703626405249102e-20,1.492939880843701e-09,0.0,0.9999999985070644
2021-03-26,000001.SZ,21.198808090911925,21.76844976705927,21.117430708605163,21.50397327456229,822108.06,T2,V4,S4,4.0,S5,9.757026019091304e-30,1.3188885370876081e-21,2.929646423947264e-10,0.0,0.9999999997071427
2021-03-29,000001.SZ,21.646383693599127,22.022754086767904,21.56500631129236,21.859999322154376,785666.68,T2,V3,S4,4.0,S5,1.3851362428371563e-12,7.583559564238771e-22,2.0819632748551336e-12,0.0,0.9999999999965894
2021-03-30,000001.SZ,21.748105421482578,22.307574924841575,21.575178484080705,22.307574924841575,738654.81,T2,V2,S5,0.0,S5,0.9934850604488291,1.3851362435753839e-12,4.35873534873109e-12,0.0,0.006514939545503868
2021-03-31,000001.SZ,22.14482016022805,22.449985343878414,21.97189322282618,22.388952307148344,777028.07,T2,V3,S4,1.0,S2,0.0008500818809145438,0.9934850604501845,7.464586053693441e-11,0.0,0.005664857594323811
2021-04-01,000001.SZ,22.46015751666676,22.4906740350318,21.870171494942724,22.1549923330164,544448.98,T2,V1,S5,1.0,S2,2.8954304160616997e-16,0.9866513111849374,8.465240025465971e-10,0.0,0.013348687968432874
2021-04-02,000001.SZ,22.073614950709636,22.10413146907467,21.72776107590589,21.870171494942724,581083.52,T2,V3,S4,1.0,S2,3.672250109053712e-28,0.9506199393387638,1.8446358749771554e-09,0.0,0.04938005881668505
2021-04-06,000001.SZ,21.92103235888445,22.470329689455102,21.880343667731072,22.05327060513294,401102.82,T2,V3,S4,1.0,S2,2.3028116133041132e-08,0.8862578024441312,2.9532472139072776e-10,0.0,0.11374217423251086
2021-04-07,000001.SZ,22.25671406089985,22.307574924841575,21.67690021196416,22.012581913979563,517604.59,T2,V4,S4,1.0,S2,1.2732913337512672e-14,0.7994549935276061,1.2172657492882096e-09,0.0,0.20054500525508656
2021-04-08,000001.SZ,21.829482803789343,22.10413146907467,21.69724455754085,21.9312045316728,383029.5,T2,V1,S5,1.0,S2,1.199570701593094e-22,0.6263186479741532,1.2537987857361767e-09,0.0,0.37368135077195425
2021-04-09,000001.SZ,22.083787123497977,22.093959296286325,21.44294023783221,21.666728039175812,398960.28,T2,V3,S4,4.0,S5,1.8018637554742808e-42,0.31106647261679365,3.2888384988090575e-09,0.0,0.6889335240943841
2021-04-12,000001.SZ,21.880343667731072,21.880343667731072,20.985192462356668,21.05639767187509,594743.14,UNK,V3,S5,4.0,S5,6.735058995183606e-114,0.04213381683993113,4.999383276035122e-08,0.0,0.9578661331662891
2021-04-13,000001.SZ,21.076742017451775,21.239496782065302,20.94450377120329,21.13777505418185,499904.18,UNK,V3,S5,4.0,S5,1.81509624026749e-67,0.0018108186545108121,4.913859452576479e-10,0.0,0.9981891808540887
2021-04-14,000001.SZ,21.1479472269702,21.30052981879538,20.77157683380141,21.025881153510056,537438.49,UNK,V1,S5,4.0,S5,1.2667346923439599e-93,5.5066946719172625e-05,1.5720903075257273e-09,0.0,0.9999449314811669
2021-04-15,000001.SZ,21.117430708605163,21.127602881393507,20.425722958997667,20.71054379707134,735865.05,UNK,V3,S5,4.0,S5,3.480787404027569e-139,4.4797055596906785e-07,1.0071683307718656e-08,0.0,0.9999995419576547
2021-04-16,000001.SZ,20.71054379707134,20.781749006589763,20.15107429371234,20.60882206918789,729998.26,UNK,V3,S5,4.0,S5,9.445335654066573e-133,1.0249999444160727e-09,4.712012583479558e-09,0.0,0.9999999942629074
2021-04-19,000001.SZ,20.374862095055946,21.605695002445746,20.2527960215958,21.514145447350632,1112282.62,T2,V4,S4,4.0,S5,8.537679510014553e-11,3.274727242652093e-11,2.9422682173466167e-41,0.0,0.9999999998817657
2021-04-20,000001.SZ,21.44294023783221,22.327919270418267,21.28018547321869,22.06344277792129,834772.72,T2,V3,S4,0.0,S5,0.9999999998817657,1.1812406751615378e-10,2.4544086169304284e-43,0.0,7.153696983162778e-29
2021-04-21,000001.SZ,22.683945318010363,23.589268696173107,22.67377314522201,23.40616958598289,1597099.65,UNK,V4,S5,1.0,S2,2.9911570528371165e-80,1.0,1.8875216832263235e-47,0.0,1.8528305772483295e-31
2021-04-22,000001.SZ,23.589268696173107,23.62995738732649,23.172209611850946,23.37565306761785,829693.88,UNK,V3,S5,1.0,S2,6.883828042166977e-48,1.0,2.6291812332298747e-48,1.2656826501621633e-190,3.361119943108862e-33
2021-04-23,000001.SZ,23.7215069424216,24.057188644436994,23.46720262271296,23.69099042405656,823230.15,UNK,V1,S5,1.0,S2,2.8896719609079075e-95,1.0,2.313088703705901e-48,4.1966239e-316,3.992222168772202e-34
2021-04-26,000001.SZ,24.2809764457806,24.647174666161032,23.29427568531109,23.33496437646447,872417.67,UNK,V3,S5,1.0,S2,1.126423654925923e-43,1.0,3.3803161911896324e-46,0.0,7.415904988151752e-34
2021-04-27,000001.SZ,23.345136549252818,23.589268696173107,23.253586994157704,23.33496437646447,470431.4,UNK,V3,S5,1.0,S2,1.0422477811328457e-51,1.0,1.9950345562529936e-46,0.0,1.854643039512475e-33
2021-04-28,000001.SZ,23.69099042405656,23.85374518867009,23.172209611850946,23.752023460786635,593837.93,UNK,V1,S5,1.0,S2,1.8765634414865978e-94,1.0,9.624059821624102e-49,0.0,2.1629982070298162e-34
2021-04-29,000001.SZ,23.741851287998287,24.118221681167068,23.50789131386634,23.996155607706925,614836.88,UNK,V3,S5,1.0,S2,1.0061190787000169e-101,1.0,6.63724338447952e-51,0.0,5.090856829346136e-36
2021-04-30,000001.SZ,23.752023460786635,23.894433879823467,23.40616958598289,23.69099042405656,561981.32,UNK,V4,S5,1.0,S2,1.2529035633554513e-47,1.0,9.840149842256524e-52,1.8055058751286586e-289,1.1810620065264346e-35
2021-05-06,000001.SZ,23.497719141078,24.108049508378723,23.497719141078,23.90460605261181,500295.22,UNK,V3,S5,1.0,S2,1.3100408983748138e-70,1.0,1.1894032338653037e-53,1.7295981517662237e-233,1.22371827501886e-35
2021-05-07,000001.SZ,24.07753299001369,24.718379875679453,23.792712151940016,24.464075555970812,802214.21,UNK,V4,S5,1.0,S2,7.046392487765501e-122,1.0,8.497268302667168e-53,0.0,2.4672827627145376e-37
