trade_date,ts_code,open,high,low,close,vol
2024-02-19,001330.SZ,5.5,5.63,5.38,5.56,190932.08
2024-02-20,001330.SZ,5.5,5.59,5.43,5.51,102851.7
2024-02-21,001330.SZ,5.46,5.75,5.41,5.59,127982.89
2024-02-22,001330.SZ,5.56,5.69,5.5,5.66,85340.0
2024-02-23,001330.SZ,5.69,5.89,5.63,5.88,102313.74
2024-02-26,001330.SZ,5.87,6.02,5.82,5.93,89154.72
2024-02-27,001330.SZ,5.9,6.09,5.86,6.09,67569.18
2024-02-28,001330.SZ,6.16,6.28,5.7,5.7,137371.74
2024-02-29,001330.SZ,5.63,5.89,5.61,5.87,87660.04
2024-03-01,001330.SZ,5.86,5.91,5.76,5.9,93879.06
2024-03-04,001330.SZ,5.89,6.04,5.79,6.03,105625.98
2024-03-05,001330.SZ,6.0,6.11,5.92,5.94,78544.12
2024-03-06,001330.SZ,5.9,5.94,5.73,5.81,75794.0
2024-03-07,001330.SZ,5.82,5.85,5.68,5.69,56008.0
2024-03-08,001330.SZ,5.7,5.74,5.58,5.69,45833.07
2024-03-11,001330.SZ,5.67,5.76,5.62,5.75,52866.86
2024-03-12,001330.SZ,5.76,5.82,5.71,5.82,73080.0
2024-03-13,001330.SZ,5.82,5.99,5.78,5.92,96943.0
2024-03-14,001330.SZ,5.9,5.93,5.72,5.8,76981.12
2024-03-15,001330.SZ,5.77,5.82,5.74,5.82,52788.9
2024-03-18,001330.SZ,5.83,5.99,5.83,5.98,90718.44
2024-03-19,001330.SZ,5.98,6.45,5.97,6.26,210538.44
2024-03-20,001330.SZ,6.26,6.78,6.22,6.62,383264.69
2024-03-21,001330.SZ,6.69,7.1,6.69,6.85,295589.44
2024-03-22,001330.SZ,6.84,7.39,6.74,7.32,460872.97
2024-03-25,001330.SZ,7.45,7.45,6.93,6.97,298361.0
2024-03-26,001330.SZ,6.94,7.01,6.56,6.66,192755.2
2024-03-27,001330.SZ,6.65,6.72,6.33,6.41,155327.07
2024-03-28,001330.SZ,6.36,6.91,6.32,6.78,188540.64
2024-03-29,001330.SZ,6.73,6.79,6.51,6.73,116749.0
2024-04-01,001330.SZ,6.66,7.06,6.63,6.99,124328.12
2024-04-02,001330.SZ,7.05,7.05,6.69,6.76,118425.63
2024-04-03,001330.SZ,6.78,6.88,6.66,6.76,99594.0
2024-04-08,001330.SZ,6.73,6.74,6.51,6.51,52837.0
2024-04-09,001330.SZ,6.48,6.55,6.37,6.48,63515.9
2024-04-10,001330.SZ,6.45,6.49,6.21,6.29,51146.63
2024-04-11,001330.SZ,6.25,6.55,6.2,6.49,85769.96
2024-04-12,001330.SZ,6.44,6.5,6.2,6.21,82806.0
2024-04-15,001330.SZ,6.13,6.22,5.8,5.93,104220.72
2024-04-16,001330.SZ,5.86,5.88,5.39,5.39,108977.0
2024-04-17,001330.SZ,5.47,5.89,5.45,5.77,93918.24
2024-04-18,001330.SZ,5.77,5.79,5.61,5.67,61524.88
2024-04-19,001330.SZ,5.65,5.68,5.46,5.51,66794.0
2024-04-22,001330.SZ,5.5,5.7,5.37,5.59,64182.63
2024-04-23,001330.SZ,5.6,5.81,5.57,5.73,61380.44
2024-04-24,001330.SZ,5.72,5.92,5.63,5.79,85357.0
2024-04-25,001330.SZ,5.78,5.92,5.68,5.88,55812.39
2024-04-26,001330.SZ,5.88,6.47,5.87,6.47,214396.65
2024-04-29,001330.SZ,6.41,7.12,6.4,6.95,500477.75
2024-04-30,001330.SZ,6.91,7.47,6.8,7.21,497476.45
2024-05-06,001330.SZ,7.27,7.36,7.05,7.15,238325.56
2024-05-07,001330.SZ,7.18,7.64,7.13,7.2,243462.01
2024-05-08,001330.SZ,7.32,7.36,7.03,7.07,163834.72
2024-05-09,001330.SZ,7.13,7.26,7.06,7.22,126645.77
2024-05-10,001330.SZ,7.18,7.44,7.18,7.34,183706.0
2024-05-13,001330.SZ,7.24,7.31,6.83,7.0,177503.06
2024-05-14,001330.SZ,7.1,7.18,6.49,6.58,307025.0
2024-05-15,001330.SZ,6.54,6.58,6.4,6.45,116939.28
2024-05-16,001330.SZ,6.49,6.6,6.4,6.49,124064.78
2024-05-17,001330.SZ,6.52,6.8,6.4,6.52,183274.0
2024-05-20,001330.SZ,6.53,6.57,6.39,6.53,146307.0
2024-05-21,001330.SZ,6.46,6.6,6.32,6.38,129166.64
2024-05-22,001330.SZ,6.29,6.68,6.25,6.66,180819.74
2024-05-23,001330.SZ,6.64,6.65,6.37,6.37,118838.0
2024-05-24,001330.SZ,6.36,6.45,6.33,6.34,64161.48
2024-05-27,001330.SZ,6.35,6.39,6.1,6.24,115316.49
